ds,yhat,yhat_lower,yhat_upper
2017-12-29,43.5612738809419,31.870722740332283,55.06956638296446
2018-01-02,42.73929914226551,30.92564184602952,53.95325990820613
2018-01-03,42.43339640172189,31.89055146537823,55.1986858894628
2018-01-04,42.18177885701992,30.381774128240764,53.805375299638705
2018-01-05,42.01093363457879,30.734812189199324,53.308421404286285
2018-01-08,41.528331373301214,30.220088741628256,53.295186059531225
2018-01-09,41.26800151006161,30.33648206777253,53.49225500648916
2018-01-10,41.017804129299996,29.40196166546109,52.07953468090646
2018-01-11,40.83596985484435,29.443345526309912,51.692088761009934
2018-01-12,40.74859426695298,29.03551854116283,52.14768631563102
2018-01-16,40.46323935753768,28.431871802090587,51.94381915241254
2018-01-17,40.353670453216,29.141916091095723,51.59143811457566
2018-01-18,40.32051006887822,28.969631034592798,51.3208035387288
2018-01-19,40.3883469299801,28.536086130533953,51.390223241224895
2018-01-22,40.719658293485,29.445222379905644,52.048096798045364
2018-01-23,40.75398211620032,28.926337702251203,52.42428830473431
2018-01-24,40.804804540280294,29.270210197609316,52.275948210331904
2018-01-25,40.92681502808698,29.37007688735679,51.991584194486244
2018-01-26,41.14237351472126,30.22432042255424,52.88451245795041
2018-01-29,41.85004163401606,30.848870144649513,52.817072269513034
2018-01-30,41.980490477171216,30.13699330222461,53.078944870657935
2018-01-31,42.10953679250993,31.111864747974288,54.35059756109528
2018-02-01,42.29018513877102,30.478916431771466,53.42576684172899
2018-02-02,42.54333657585217,30.78085029084273,53.47333886725306
2018-02-05,43.22706271398677,31.67100594603053,55.21709580060635
2018-02-06,43.30206940825801,31.2200327958529,55.3776593477719
2018-02-07,43.35188365185909,30.83950085292478,54.79256931994492
2018-02-08,43.430041426142,31.79284133343419,55.16012901312836
2018-02-09,43.55836481680091,31.498840789520933,55.45285344098941
2018-02-12,43.74854881878051,31.02622441416089,55.21091935973892
2018-02-13,43.626160088533666,32.063432335042904,55.820552988259344
2018-02-14,43.46635960223581,32.04474982534614,55.11240812887542
2018-02-15,43.32563288184911,31.56534172535614,54.71351688601463
2018-02-16,43.22896635693537,31.565841689689897,54.62011394271212
2018-02-20,42.40344512312386,30.381787928831617,53.6052217603123
2018-02-21,42.039144072191085,29.707487209383007,53.31531435488218
2018-02-22,41.708051336865445,30.451208285999975,53.60073285013551
2018-02-23,41.43814176014977,30.294692010580956,54.089776946627616
2018-02-26,40.558837200290334,29.765212274085123,51.809112039664484
2018-02-27,40.139799553183806,28.91769856044861,51.342411342640574
2018-02-28,39.721161984841544,27.641311043614294,50.91318247243259
2018-03-01,39.36324092026026,27.185360718249523,50.37642666475305
2018-03-02,39.094137415462754,28.08356477704669,50.73603283225232
2018-03-05,38.37682342179979,26.47449393818227,50.273191052632875
2018-03-06,38.06049236863416,26.539885015445897,50.45902918454132
2018-03-07,37.765570877256295,26.719115816767815,49.99465982351806
2018-03-08,37.54979061249658,25.562457096346964,48.99748535392605
2018-03-09,37.43835605934075,26.46869052302129,50.676048666786514
2018-03-12,37.254914867990024,25.383580455559382,48.623913008868236
2018-03-13,37.12544021952953,26.003657552640597,48.83343232260561
2018-03-14,37.0160756992427,25.912969871743265,48.15320732679577
2018-03-15,36.981226700874906,24.7914038392325,47.95469821402521
2018-03-16,37.04295357323766,25.20997694462108,48.48925946064314
2018-03-19,37.30501242753084,26.02023195872648,48.755221950706655
2018-03-20,37.291997010330775,25.56422300302589,49.90960378036227
2018-03-21,37.280404700991404,25.93415541027443,48.60576942418519
2018-03-22,37.323718230475016,25.58317014462439,49.7248366153165
2018-03-23,37.44354898432898,25.163424209631675,48.96421441574065
2018-03-26,37.76212039555846,26.294430481589153,49.2269916622581
2018-03-27,37.731749653358904,25.36973713420815,48.66732296504609
2018-03-28,37.68724244370349,25.749167508364714,48.631844325745895
2018-03-29,37.68411075847373,26.63613427124869,48.689211891861056
2018-04-02,37.849820453076525,25.97393067610199,48.96239534898108
2018-04-03,37.742672922824056,26.55926087408379,48.779992119227465
2018-04-04,37.62322276969245,26.85351880266557,49.94906273075555
2018-04-05,37.5494431711326,26.091680345921105,49.09655293475335
2018-04-06,37.54749618320768,26.020996970038052,49.381003632061606
2018-04-09,37.51660111779871,26.003714298089918,48.8225444903979
2018-04-10,37.388413962263144,25.679691409126587,48.661082770147516
2018-04-11,37.26113932747028,25.269191636066775,49.23436008789148
2018-04-12,37.192957367393774,25.32950740827947,49.10218061612729
2018-04-13,37.20984400233273,26.546656736256686,49.02765435309481
2018-04-16,37.30745601196729,26.10645157921857,48.389588114389085
2018-04-17,37.24199244285684,26.14678302080281,48.4871981398579
2018-04-18,37.18464769746659,25.648633311548654,48.36121508001693
2018-04-19,37.19165505659629,25.62948666164756,49.14747463236553
2018-04-20,37.28691941883824,26.01794434646051,49.61406741229622
2018-04-23,37.61749109124867,25.638102955634185,50.246947029527185
2018-04-24,37.62207877471078,26.259104689047145,49.25424344416478
2018-04-25,37.62785796738846,25.759755963735753,49.22165318979919
2018-04-26,37.68948204088803,26.130096006046312,49.13568337855573
2018-04-27,37.82953432367014,27.050630686076467,50.0678799757708
2018-04-30,38.22680104773593,27.17504201655623,50.215015666956944
2018-05-01,38.229803259446314,26.371697221600137,50.40761053614101
2018-05-02,38.22229816952005,26.9935495989546,49.73983378874825
2018-05-03,38.259555248210646,26.49933428000162,49.209674968906356
2018-05-04,38.36507435771964,27.06372046013752,50.20581672311355
2018-05-07,38.610735999487716,27.325791487249436,50.663937470021025
2018-05-08,38.55251925085933,27.386864388902293,49.44632588158552
2018-05-09,38.48143895611975,26.859153122866715,50.046960380855445
2018-05-10,38.45464328237329,27.42689067159475,50.51242971501378
2018-05-11,38.49749435038534,27.77924683632437,50.491788198561906
2018-05-14,38.58076281681458,25.662279635248588,49.988470036158915
2018-05-15,38.48195556361581,27.506630205867804,50.37230959008094
2018-05-16,38.37903748274784,27.028792886966016,49.76031260990722
2018-05-17,38.32997090821127,26.438475678295074,49.79832023554218
2018-05-18,38.360653945405936,25.614489061292204,49.04469637617993
2018-05-21,38.46910063164327,27.192701470462726,49.7614915755744
2018-05-22,38.39821046234627,25.667930980849842,50.303319705586574
2018-05-23,38.331816415188676,26.552415268326342,49.220093196370456
2018-05-24,38.326861761538126,26.34491610624554,49.5441639292899
2018-05-25,38.40805770358831,27.276326921525555,48.83560953802746
2018-05-29,38.684491839455035,26.28717557765521,50.86574630913057
2018-05-30,38.680016459322154,27.300476963549457,50.47206530048195
2018-05-31,38.73523247080389,27.77642096017822,50.34121718447377
2018-06-01,38.87374576399073,27.88105481129361,50.43619784154495
2018-06-04,39.30527287535866,28.239769539544533,50.54193549045398
2018-06-05,39.335604596968764,28.13398618646033,51.88222042042654
2018-06-06,39.33714244349219,27.812617535413793,51.37084695930325
2018-06-07,39.393368003405385,27.019560573929148,50.42611995133045
2018-06-08,39.528359976309,27.359320512935792,50.471036192733756
2018-06-11,39.92988477578107,28.348889826944102,50.857013374551116
2018-06-12,39.947105859972794,28.33320775437483,51.85464113046325
2018-06-13,39.96346733074524,29.008152552431422,51.40474851324565
2018-06-14,40.03613090562563,28.599885288831093,51.63974005260515
2018-06-15,40.190376556433,28.032857109836666,51.9608229315028
2018-06-18,40.677186029854084,29.60280260574021,52.020117928447604
2018-06-19,40.73478116288307,27.623695090109575,52.48157392225818
2018-06-20,40.79835350210069,28.872242799930397,52.63891488552103
2018-06-21,40.925205131847626,29.226444667370856,51.97948841770019
2018-06-22,41.140474770735246,28.686406806199333,51.92984090327201
2018-06-25,41.845589900796085,31.49180923579562,53.69138779507309
2018-06-26,41.98435203938657,30.414860214992654,53.85519481838984
2018-06-27,42.13097008456565,31.631226149481783,54.038321273148206
2018-06-28,42.34102717252606,30.533069926087776,53.9190661364601
2018-06-29,42.637781427087496,31.20047831792965,54.487922742025646
2018-07-02,43.556858883377394,32.07045886939246,55.783470822301496
2018-07-03,43.74999686697777,32.60206764148828,55.135549503767606
2018-07-05,44.17867460229482,32.47645000117011,54.95549191402061
2018-07-06,44.489899329646235,32.84170314050896,55.20735287955085
2018-07-09,45.35327179908354,33.51123414828568,56.2255931943157
2018-07-10,45.49323523603167,33.0981309747167,56.64798386220854
2018-07-11,45.61227556654109,34.36820423215533,56.539624141146504
2018-07-12,45.76503211628777,33.65027802222964,57.61305568682351
2018-07-13,45.974471163468635,34.923128994777436,57.95303519723732
2018-07-16,46.459018282383006,34.35940948280028,58.02742450753659
2018-07-17,46.45580701166867,35.86169358571874,57.509612223937516
2018-07-18,46.4277228689036,34.75946621761378,58.263882756952995
2018-07-19,46.432407698524216,35.103528402931985,58.016955095322686
2018-07-20,46.49593871369611,34.868078284606575,57.61110820805399
2018-07-23,46.586928736888055,34.532267644853356,58.499361694185765
2018-07-24,46.47714367534131,35.658460061756294,58.33011886340717
2018-07-25,46.35922329519112,34.71182594732846,56.9774750447678
2018-07-26,46.29301400111218,34.61306887585891,58.78848997221067
2018-07-27,46.30640794009852,35.17982922721557,58.921881011507296
2018-07-30,46.382829116142524,33.5274188734243,57.85459088276196
2018-07-31,46.31471560474307,34.68343080264318,57.75031376947379
2018-08-01,46.26103098403638,34.75853934151304,57.45977844551414
2018-08-02,46.280404898821686,33.68873169402959,58.48892130894275
2018-08-03,46.39900326203765,33.64627688420042,57.34185851174724
2018-08-06,46.88461827739311,34.4594556324677,58.235281389765085
2018-08-07,46.97410875064495,35.20249544184466,58.367987904959904
2018-08-08,47.08289090202238,34.65773505060302,58.98287187416374
2018-08-09,47.26585745730975,35.65987842219677,59.59451202017148
2018-08-10,47.54535574502039,36.68363138671077,59.64774900822169
2018-08-13,48.45988915497002,36.231189112076265,59.9286216681319
2018-08-14,48.66265809945358,37.63671282030505,60.65568677310247
2018-08-15,48.86465309276862,36.858396590902096,60.23702827306143
2018-08-16,49.11818521283068,36.767743573259956,60.856296154415006
2018-08-17,49.443471618484864,37.54573107304527,61.325051484920756
2018-08-20,50.3330936092528,39.126669207431284,62.72838385182899
2018-08-21,50.47168864848289,38.20612004297004,62.20380311941231
2018-08-22,50.58210378526431,39.22107305774731,61.57804580552638
2018-08-23,50.717805693215226,39.024060524534455,62.333896456327814
2018-08-24,50.90069383986544,39.76340594815361,62.67469383923921
2018-08-27,51.239550998227195,39.32622948406271,63.03100589059782
2018-08-28,51.163264770688905,39.31748756963726,62.16322530047489
2018-08-29,51.04884483419791,39.56473916231038,62.33490029683412
2018-08-30,50.95346456594562,39.08783163049786,62.28211563085016
2018-08-31,50.90281382644996,38.89835346309878,62.47347651967288
2018-09-04,50.2809445161393,39.307896831643625,62.01722428538894
2018-09-05,49.974977438391896,38.34018605475724,61.46780458091694
2018-09-06,49.70577595004134,38.57851241844376,61.49928037027031
2018-09-07,49.50134547189433,38.388228728114754,61.29019347253566
2018-09-10,48.83776369528929,37.66196828540407,61.40041116354
2018-09-11,48.49547587284043,37.725767315348094,60.30663648632865
2018-09-12,48.154830382812996,36.29194804709818,60.16134337125618
2018-09-13,47.87524158806241,35.47933442582691,59.08495068941603
2018-09-14,47.68381288171824,36.181404300305715,59.744381236855595
2018-09-17,47.18482269139138,35.27823793064664,58.533937781094
2018-09-18,46.93276277015871,35.28596442545837,58.8447699577202
2018-09-19,46.69617582052885,35.20960314441225,58.04713479084987
2018-09-20,46.53192682526847,34.49680246163742,57.46858709771386
2018-09-21,46.4644954542181,35.06121392583443,57.674447449476894
2018-09-24,46.36332989560082,34.66065994634246,57.95639285460952
2018-09-25,46.244211018509766,34.419163227934405,59.13277703645074
2018-09-26,46.136976266708764,33.7065400464224,57.56048543648357
2018-09-27,46.0965535125422,34.57169577283184,58.26775889608184
2018-09-28,46.14574027408877,34.38236162920647,57.507613862956
2018-10-01,46.33857943960064,34.77557663021562,58.73310785794015
2018-10-02,46.29611074169157,34.50884230186754,57.67110083999538
2018-10-03,46.2542095684894,34.17015682636571,58.071801210569014
2018-10-04,46.26783162460243,35.29668990890784,58.049217953272816
2018-10-05,46.36004984119419,34.91587477316246,57.88042221140651
2018-10-08,46.6217896529431,35.946280114233566,58.914776772987466
2018-10-09,46.585004547260475,35.251199751593425,58.95559190808717
2018-10-10,46.54182397984514,34.80169471786709,58.34557601585991
2018-10-11,46.54830912756214,34.58536036068132,58.34595545447946
2018-10-12,46.62865565262414,35.03484013959827,57.92925209515299
2018-10-15,46.837211526213146,34.757849063409296,58.29763107402668
2018-10-16,46.78014269434011,35.109798159240036,57.953324144893436
2018-10-17,46.71682186645332,35.35037862311155,58.639459691438056
2018-10-18,46.70399501069312,34.83471529549534,58.1921897080289
2018-10-19,46.76641911725065,34.564189268977046,57.81758229641415
2018-10-22,46.93329945098244,35.48272733410771,58.798654912749
2018-10-23,46.867038427939214,35.34524968397107,58.55755147337513
2018-10-24,46.79695435360771,34.98769620366093,58.15953600758369
2018-10-25,46.779716948059004,34.87632193696212,57.79356166770341
2018-10-26,46.83994793158381,35.08379082950168,59.18743517587362
2018-10-29,47.011697644083576,35.18021768490313,58.4762541366632
2018-10-30,46.95021447526261,36.12103144023936,59.13373150366282
2018-10-31,46.88619041936476,35.322699388989996,57.75839819972119
2018-11-01,46.87616825778225,34.49418122027327,58.73862664506085
2018-11-02,46.94469071269134,35.97263000863695,58.42165013280661
2018-11-05,47.1478117754399,35.72442403613471,58.19185947489538
2018-11-06,47.09924721294762,35.84755364592941,58.299038347679776
2018-11-07,47.04964968214455,35.32818192900831,59.877268151701706
2018-11-08,47.05579013066658,36.287327447452775,58.210927611736146
2018-11-09,47.14246534494128,36.24169535590048,59.12231203129505
2018-11-12,47.41461727601657,36.252072157656485,59.081356854151835
2018-11-13,47.39471891708489,35.43824248894873,58.90185332893595
2018-11-14,47.37691923729431,35.359470639339825,59.08469384009299
2018-11-15,47.418081726946376,35.2185682520673,59.647974306876065
2018-11-16,47.54301659514834,36.03259474736548,58.9134424567354
2018-11-19,47.948100765283115,36.141627431059405,60.17359762801826
2018-11-20,47.97762274095248,36.804250905560004,59.49734863977081
2018-11-21,48.011058595037156,37.02923570657002,59.153183140966924
2018-11-23,48.282566600409424,36.4339003782739,59.08395742934313
2018-11-26,48.84138670423359,36.412958260427416,60.11515087507405
2018-11-27,48.917383261509386,37.30328660372692,59.92156142180131
2018-11-28,48.99328674807101,37.2856585352388,60.98423526029617
2018-11-29,49.12436960617661,38.09111190531888,60.9102815681301
2018-11-30,49.333771702810544,37.91625056160558,60.860961781556156
2018-12-03,49.94230915445587,38.518448437719485,60.93989652541741
2018-12-04,50.01731930821495,37.56455481375362,61.74168763791778
2018-12-06,50.1923438878987,39.03089584953895,61.29856649151878
2018-12-07,50.36999221038682,38.093646074983184,61.88288178578331
2018-12-10,50.81853322538886,38.772586261210414,62.519777077095505
2018-12-11,50.81905522715756,39.331688487476754,63.046987016166845
2018-12-12,50.79964873087781,39.18710136587751,62.186378316292924
2018-12-13,50.815695569768664,39.18025628851171,61.80472530669383
2018-12-14,50.89071437232559,39.114088003889684,62.55616393653365
2018-12-17,50.98775352905398,40.049120361578986,62.50492184215325
2018-12-18,50.85996931380255,39.509148779331156,62.596379176385234
2018-12-19,50.708577670969646,39.594135936408065,62.69120845819415
2018-12-20,50.59017676311578,39.701719559164765,62.160824172431155
2018-12-21,50.52953438517798,38.607506826813186,63.511957517487616
2018-12-24,50.22498267416126,39.55267174235307,62.707725101852674
2018-12-26,49.695081439301326,37.81663894941141,61.08627506818779
2018-12-27,49.460021957566624,38.21548817923352,61.739275590725136
2018-12-28,49.29002176138045,37.24342289279585,61.11803185129851
2018-12-31,48.71138185997143,38.030485681998876,60.38917312379009
2019-01-02,48.05267732072858,35.29370782160931,59.27151532470234
2019-01-03,47.77165628929124,36.85915963254374,58.97596365660919
2019-01-04,47.568790992216215,35.44993006425129,59.545105869403045
2019-01-07,46.97446508229244,34.565017370614186,58.542722380332194
2019-01-08,46.67180337380655,35.290748740344874,58.12328174910331
2019-01-09,46.37685811007437,34.492149170717205,57.53435144462423
2019-01-10,46.14797861350181,34.49861179171405,58.09075884675144
2019-01-11,46.0114081383749,34.36149377630515,57.63885614720061
2019-01-14,45.69658997356168,34.30538156298111,57.05304821426464
2019-01-15,45.51177889688418,34.277023906476934,57.19810841347119
2019-01-16,45.345530221581406,33.22113349211914,56.817214581222366
2019-01-17,45.25505102613305,33.65012039599468,56.66430274824513
2019-01-18,45.265278205040886,33.32465842736986,56.83035427414247
2019-01-22,45.40520103481707,34.221774336415365,56.98049086969652
2019-01-23,45.40279062138802,33.77290945406375,56.977829230921486
2019-01-24,45.473663018038174,34.07484262295148,57.250691561952586
2019-01-25,45.64057430533529,34.076423569138626,56.866569120427634
2019-01-28,46.22089134478687,34.73543906004826,58.175849743131415
2019-01-29,46.31614479147214,34.097205330174496,57.904548216961395
2019-01-30,46.41404857374731,35.521060221423234,57.21827080334875
2019-01-31,46.56778609833981,34.63688042760942,58.572452016389356
2019-02-01,46.798377991479185,35.07688710876984,57.88202253173881
2019-02-04,47.44074369406397,36.2674540085855,58.84503121441152
2019-02-05,47.510456475526134,35.60180106351816,59.00483921412501
2019-02-06,47.55890343412495,35.63650448309717,59.076297593433004
2019-02-07,47.63932168545876,36.18448505846074,59.29190601945489
2019-02-08,47.773166536778504,35.94949012626595,58.750131709424956
2019-02-11,47.994897635902944,36.623074703010865,59.93091553922584
2019-02-12,47.907738004168614,36.57618251004911,59.47249089916282
2019-02-13,47.78377977415943,35.48360157520491,59.25671229603728
2019-02-14,47.67887539165324,35.94371401874793,59.394640204111646
2019-02-15,47.617368366768645,36.16244625903631,59.57997012955755
2019-02-19,46.91332903207573,34.98540115687558,57.994851075508954
2019-02-20,46.57172967268027,35.06561593502127,58.17470687095907
2019-02-21,46.259284881839875,34.541186754244265,57.53422867608302
2019-02-22,46.00358848758992,34.11793381072164,57.548504978391804
2019-02-25,45.13771440171072,33.254686700993034,57.653107447684114
2019-02-26,44.71299179371593,34.51363835564108,56.42636148813601
2019-02-27,44.28360692924625,33.05969296743873,54.98961341546477
2019-02-28,43.91002700136746,32.54949794374238,55.3101336147106
2019-03-01,43.62059375696372,32.07403811046035,55.04360848360975
2019-03-04,42.81790496025325,30.89167634429058,53.94601649068181
2019-03-05,42.46655577615459,30.933773478268307,54.799045886881665
2019-03-06,42.13426316150889,29.55233318069622,54.05976647118245
2019-03-07,41.879375812190546,30.445299081802407,53.78099793149841
2019-03-08,41.72773757141182,30.506064127843835,53.20389936271175
2019-03-11,41.423543475631156,29.95291796001995,53.051976783511655
2019-03-12,41.25583454155632,29.652083176055243,52.407139223895214
2019-03-13,41.11018879444068,30.083247161373297,53.059555640925865
2019-03-14,41.04150070298073,29.245564158957894,53.09569469065549
2019-03-15,41.07225320259731,29.44398079561832,52.51670105286202
2019-03-18,41.261642322647184,30.325806219819164,52.50314210087385
2019-03-19,41.231752806760134,29.685228501383225,52.42657529740227
2019-03-20,41.20703936355645,29.741445557981343,52.153733204884624
2019-03-21,41.24090006181168,30.21371815086661,53.52984767773568
2019-03-22,41.35477820511852,30.75637043599411,52.48081766838459
2019-03-25,41.673695263447925,29.6121063353925,52.928189488471716
2019-03-26,41.64826321260204,30.243641093878626,53.62868127292758
2019-03-27,41.61036522815128,30.21534548059696,53.12378397941257
2019-03-28,41.61502219694473,30.177741711788958,53.68319506298383
2019-03-29,41.685632125471486,30.833286997314424,53.3529058053224
2019-04-01,41.8136763696242,29.92909737244191,52.68274692640954
2019-04-02,41.71284428237856,30.37298984080384,52.920888786372366
2019-04-03,41.59811349111735,30.630267390343175,53.4686005903718
2019-04-04,41.527131748958546,29.58036420622779,52.715347208533
2019-04-05,41.5257992931148,30.124148953191746,52.39713146889922
2019-04-08,41.482087704161195,29.6710382710884,53.53424273686603
2019-04-09,41.34459070001862,30.097176751517523,52.44626072256129
2019-04-10,41.2055953260725,28.652856233550544,53.50694237486203
2019-04-11,41.12345041259148,29.99882802301113,53.017081555757905
2019-04-12,41.12436230732065,28.877089647466843,53.0557495975596
2019-04-15,41.165042222503445,29.71247422399914,53.31926088933308
2019-04-16,41.07880530645288,30.17995821896842,52.45317758095468
2019-04-17,41.000447837286316,29.340252540746597,52.62848809448498
2019-04-18,40.98660761364937,30.042976688739273,52.527751230018914
2019-04-22,41.338228841269974,29.20326785756924,52.542449935680324
2019-04-23,41.32815464228729,28.90886420349362,52.80259413696934
2019-04-24,41.32130696342922,30.383335390880056,52.63576847774418
2019-04-25,41.372479859907955,29.66501498990762,51.56254008798378
2019-04-26,41.50433468725719,30.11943232248548,52.62446880955879
2019-04-29,41.890356404267294,30.371422756116953,53.34782273863569
2019-04-30,41.89369429300786,29.8764835767543,53.44402281277259
2019-05-01,41.88824469791856,30.590266038072578,54.51863076060188
2019-05-02,41.92901253753357,30.385486314796896,53.626554785391924
2019-05-03,42.03919640540161,31.256778079890196,53.417539641266124
2019-05-06,42.30240673631933,30.518147912673655,54.64254613484672
2019-05-07,42.25005142212466,29.92140204176983,53.646772945201064
2019-05-08,42.18426231495108,30.965714022436682,53.999436732324114
2019-05-09,42.16186841150717,29.683056069470233,53.67270214039519
2019-05-10,42.20794277864464,31.123194053051776,54.601530735241965
2019-05-13,42.2915225683884,30.333790557065125,53.68688161003239
2019-05-14,42.18917589820508,29.818108853977773,53.46400688547214
2019-05-15,42.080766391660134,30.651282170997934,54.30409852884037
2019-05-16,42.02425964330454,30.45404344514486,53.87581208325098
2019-05-17,42.045610057265,30.45374903614622,53.23688655407199
2019-05-20,42.11598835127002,30.813452557826967,52.96768662800169
2019-05-21,42.029682644400786,30.800866166719707,53.665972494792356
2019-05-22,41.94690255545459,30.641563484967385,53.59331159979148
2019-05-23,41.92485622364531,30.620191596798175,53.64304537512887
2019-05-24,41.988526988151165,29.336338788016654,54.00499694707876
2019-05-28,42.19572406282563,31.338439293077645,52.822523798703
2019-05-29,42.17527791635844,30.694448203219153,54.469839713838155
2019-05-30,42.21539685090566,30.496284086840596,53.464434542753715
2019-05-31,42.33978515913377,30.562044043032003,54.548417283786584
2019-06-03,42.735058632977264,32.46988416328816,54.98367599207386
2019-06-04,42.755209844136694,30.3255358887227,54.031039144452755
2019-06-05,42.77488834881275,31.33461552953255,53.72584932754353
2019-06-06,42.84986517397473,30.82624447412385,53.936207995512426
2019-06-07,43.00402516481532,31.350775876000952,54.98996070076535
2019-06-10,43.4633249933106,31.612279797964828,55.43504758136264
2019-06-11,43.499114455020255,31.85691965673521,54.384124602512934
2019-06-12,43.5333222961578,31.692548145088487,54.7694086510854
2019-06-13,43.62291091126908,32.19895208438752,54.87919317051993
2019-06-14,43.792990871876654,31.807106899413746,55.18511973769529
2019-06-17,44.31966567544216,32.23652505011647,55.29295326924475
2019-06-18,44.4117080774463,32.70624514244667,55.810076052488256
2019-06-19,44.508463267867164,33.641424306549126,55.7493924388249
2019-06-20,44.667358954915684,33.317238973840105,56.31269974969726
2019-06-21,44.913713900692414,33.806289265980745,56.40634579409114
2019-06-24,45.70887267204893,34.96098267721202,56.18835177900478
2019-06-25,45.87763108138209,34.64352642205891,57.99181485165093
2019-06-26,46.0548381209475,34.56127019429061,58.070615235857915
2019-06-27,46.296463685179056,35.16608557369217,58.23064502888488
2019-06-28,46.62615493550087,35.05989883989149,57.84318847857089
2019-07-01,47.65594168047429,36.70872288960821,59.18671188719661
2019-07-02,47.891031666812275,36.682974858604815,59.53951237631054
2019-07-03,48.12524864937593,36.482703516832075,58.51715911660555
2019-07-05,48.775148096951256,38.04453022184207,61.29285613282768
2019-07-08,49.81165517761123,38.04983510873807,61.412328797649984
2019-07-09,50.0153541473262,38.44597777936272,61.3907419790106
2019-07-10,50.20073814305033,39.03217063832578,61.12821754625069
2019-07-11,50.42209366032469,37.74647319038412,62.373131759980616
2019-07-12,50.701968657054096,38.76944162369899,63.44482068807029
2019-07-15,51.40386818324184,40.457631363007415,64.0302251666363
2019-07-16,51.47327605165448,40.32292543540759,62.883376399275996
2019-07-17,51.51692259831352,39.70484514182043,61.770725405244825
2019-07-18,51.59186538309375,40.092096049669266,63.33248364212755
2019-07-19,51.72361683477282,40.040503696243015,63.182722030573636
2019-07-22,52.00198067648461,39.48593895092409,63.599781705613005
2019-07-23,51.94748932213261,39.99690287604958,63.66823205430422
2019-07-24,51.88076223188192,40.604748216581484,63.525097472012476
2019-07-25,51.86146374659304,39.749175821014504,63.07192869808959
2019-07-26,51.91739923050737,40.23009149082875,63.38114657607901
2019-07-29,52.09585352854902,40.454296424410714,64.01332214066508
2019-07-30,52.05392462898625,40.58069451217741,64.21788067746256
2019-07-31,52.02309969247906,39.99784215007903,63.68925537307734
2019-08-01,52.0624895509024,40.70203147665601,63.80513122293172
2019-08-02,52.198813771879095,40.553198588248534,63.52386573308129
2019-08-05,52.73023144689523,41.578674375764656,64.24210183144606
2019-08-06,52.83483083449397,39.93897586311562,64.26710368740439
2019-08-07,52.95982778442408,41.45451687688296,64.27468013265538
2019-08-08,53.16081402179913,41.84126889809367,64.54004874549003
2019-08-09,53.46080566013472,42.12081993715603,65.03207279863382
2019-08-12,54.45758641555354,42.525888117689426,65.47904824311709
2019-08-13,54.696322582530726,43.52971647640859,66.54397098674207
2019-08-14,54.9391635022331,43.0812210071848,66.63348813082968
2019-08-15,55.23863745561113,42.86157612653007,66.00460131521814
2019-08-16,55.615074714415584,44.0619412695014,66.6665473162193
2019-08-19,56.68894061396701,45.767760162685306,69.13421131206677
2019-08-20,56.898540187365754,45.60929944638907,67.752198873451
2019-08-21,57.08417477819581,45.710456034041705,68.2703992745028
2019-08-22,57.29883328773806,45.52207481054377,68.87707438494014
2019-08-23,57.56386520688922,45.81460927283856,69.52866380527921
2019-08-26,58.161960815915016,46.94194383953327,69.67102086146625
2019-08-27,58.17407749011389,46.92682576999245,69.65941188238605
2019-08-28,58.14788100603407,46.85859244757514,70.38335137735301
2019-08-29,58.139850425536565,46.98184507478837,69.94631394352064
2019-08-30,58.17500848771296,46.25736959072726,69.94995883813483
2019-09-03,57.86929249845199,46.38605991025979,69.52711575755863
2019-09-04,57.633242566364295,45.345976762797335,68.71363400068356
2019-09-05,57.4296422537148,45.79824707706691,68.09825201893909
2019-09-06,57.28631443371837,45.948953185649366,68.37884512410133
2019-09-09,56.77856606564026,45.511359253407626,68.53018307272232
2019-09-10,56.47933542921993,44.830564507057154,68.12479909035262
2019-09-11,56.1776386079262,44.689764730826575,67.21458174672426
2019-09-12,55.933196393106236,43.873020506929976,67.3420564611728
2019-09-13,55.77347662785536,44.89371137506025,67.27559644566482
2019-09-16,55.35328456520768,44.23640356106598,66.97836070448696
2019-09-17,55.12362005594938,43.40137945545573,66.80826943624243
2019-09-18,54.90830963619721,43.330584236670916,67.00770061475345
2019-09-19,54.7647030677155,42.77433125411429,65.92679236069426
2019-09-20,54.71774689257337,43.99929332127842,67.09358296167683
2019-09-23,54.68121705340893,43.18198649098099,66.42413640307517
2019-09-24,54.58591504659536,43.264087996674576,66.21558033385489
2019-09-25,54.504113005561344,42.53591035902344,65.57214609756298
2019-09-26,54.49094682611117,42.75069702987224,66.35894429646058
2019-09-27,54.569366469979435,43.499487338483874,66.76566345297925
2019-09-30,54.86246919905529,44.01147660671346,66.9325346351733
2019-10-01,54.85759074796586,43.55428591384713,66.60046946768952
2019-10-02,54.855241244824846,43.237273617310834,66.57372466491242
2019-10-03,54.91024537017719,42.76749259767205,66.2638586985142
2019-10-04,55.04551545046304,42.957013828160996,66.15275086580392
2019-10-07,55.444519845021524,43.8532424583877,66.70531745817149
2019-10-08,55.45550171797935,43.43252325690817,66.4392639217569
2019-10-09,55.460744029955116,43.95949585672791,68.04981811783827
2019-10-10,55.51610726856105,42.992010240652924,67.00458609101118
2019-10-11,55.64559966269963,43.969164780692005,68.2132966690721
2019-10-14,56.00160128741475,45.55501464501354,67.57190939146646
2019-10-15,55.99326015751946,43.95674287713725,67.97190470215723
